,date,invoice,price,times_viewed
57,2018-02-12,497965.6573971079,6.318955506117899,7.7764182424916575
58,2018-02-13,498100.0528205128,4.114220512820497,4.706666666666667
59,2018-02-14,498204.6085714286,3.2013238095237955,6.56
60,2018-02-15,498379.91366906476,3.6177482014388236,6.035251798561151
61,2018-02-16,498495.34149326803,4.858292533659732,3.3623011015911874
62,2018-02-18,498576.58511722734,3.432345565749213,4.4352701325178385
63,2018-02-19,498696.10121107264,3.2279325259515415,7.198961937716263
64,2018-02-20,498849.5362438221,3.4744151565074017,5.427512355848435
65,2018-02-21,499018.8151079137,3.7357848920863153,5.0
66,2018-02-22,499241.7764253683,3.34215246636769,6.087764253683536
67,2018-02-23,499370.07587548636,7.340886186770415,4.574902723735408
68,2018-02-25,499486.10595514305,3.0632559938128185,4.34338747099768
69,2018-02-26,499606.14471544715,3.6354471544715183,5.722764227642276
70,2018-02-27,499780.7757875232,4.264552192711546,4.6714021000617665
71,2018-02-28,499942.1151446398,3.5189790130459238,5.897901304594441
72,2018-03-01,500087.23593185336,3.928146618482165,6.028394424367579
73,2018-03-02,500237.86130811664,3.989921197793521,5.087470449172577
74,2018-03-04,500338.05993340735,3.4588845726969795,4.67480577136515
75,2018-03-05,500481.6034482759,4.912185598377252,4.5182555780933065
76,2018-03-06,500680.8740031898,5.384912280701729,5.645933014354067
77,2018-03-07,500839.722464219,3.966154324828868,5.334163036714375
78,2018-03-08,500972.36618650495,4.109825625473833,5.047005307050796
79,2018-03-09,501090.56223175966,4.017263948497856,5.741416309012876
80,2018-03-11,501145.40956651716,2.7168609865470907,4.430493273542601
81,2018-03-12,501252.37396449706,4.481379289940819,4.1721893491124264
82,2018-03-13,501427.3202005731,3.7219914040114404,5.17836676217765
83,2018-03-14,501533.33797370456,3.297370456303145,6.088940448569219
84,2018-03-15,501645.642991829,4.054506599622864,6.17850408548083
85,2018-03-16,501782.9900568182,34.750759943181755,5.128551136363637
86,2018-03-18,501880.3778735632,2.8787499999999824,4.972701149425287
87,2018-03-19,502013.95428203477,4.250463618802297,5.370251126851255
88,2018-03-20,502212.62737642584,39.93549049429611,4.9741444866920155
89,2018-03-21,502406.6555834379,5.783368883312442,5.579046424090339
90,2018-03-22,502591.5118483412,10.112838335966382,5.351764086361243
91,2018-03-23,502750.1491354467,3.840929394812671,5.562680115273775
92,2018-03-25,502843.56202393904,2.590440696409129,5.096844396082699
93,2018-03-26,502945.57942511345,4.345436207765993,4.804841149773071
94,2018-03-27,503163.6752631579,3.939552631578926,5.291578947368421
95,2018-03-28,503351.885142255,4.146543730242339,4.736037934668071
96,2018-03-29,503524.7742873764,3.8999825479929977,5.528795811518324
97,2018-04-03,503684.1663652803,3.503707052441202,5.093128390596745
98,2018-04-04,503797.4880866426,3.5434440433212706,5.647653429602888
99,2018-04-05,503915.9723320158,3.593453557312236,5.488142292490118
100,2018-04-06,504063.52339499455,3.7977910772578727,5.8933623503808485
101,2018-04-08,504145.5511669659,2.8747127468581626,5.690305206463195
102,2018-04-09,504267.90118577075,3.468844861660065,6.616600790513834
103,2018-04-10,504421.95599393017,3.239954476479498,5.125189681335357
104,2018-04-11,504536.26749335695,3.0734100974313434,6.778565101860053
105,2018-04-12,504645.9586919105,20.883468158347757,6.469879518072289
106,2018-04-13,504792.7284234753,2.9365707710011497,6.723820483314154
107,2018-04-15,504880.1256005491,3.857336993822909,4.574468085106383
108,2018-04-16,504959.1880587484,4.997905491698565,3.803639846743295
109,2018-04-17,505170.71493506496,9.051681818181871,5.22012987012987
110,2018-04-18,505321.81283018866,6.324958490566032,6.175849056603774
111,2018-04-19,505482.18398967077,11.045448676565556,6.4325371207230475
112,2018-04-20,505613.97925669834,5.116810717372506,5.757994814174589
113,2018-04-22,505717.8364451083,3.288386855862564,4.65496639283047
114,2018-04-23,505864.79714576964,4.635769622833825,4.774719673802243
115,2018-04-24,506078.5450771056,3.3348517200474257,6.6263345195729535
116,2018-04-25,506231.11583659763,3.2936709569110123,6.324006715165081
117,2018-04-26,506389.6776859504,4.182941662615447,5.527467185221196
118,2018-04-27,506565.14296636084,5.005030581039739,5.111620795107034
119,2018-04-29,506700.4591715976,3.1219408284023613,5.449704142011834
120,2018-05-01,506810.3347050754,5.389204389574748,5.1646090534979425
121,2018-05-02,506981.5757385292,4.508233815210539,4.96291640477687
122,2018-05-03,507155.77110694186,4.567265478424034,6.235928705440901
123,2018-05-04,507283.2864468864,3.076300366300344,6.98974358974359
124,2018-05-06,507399.28433048434,2.970188034188014,4.897435897435898
125,2018-05-07,507566.22091656877,5.071051703877794,5.393066980023502
126,2018-05-08,507771.3437849944,3.596136618141081,5.882418812989922
127,2018-05-09,508033.1367781155,3.4880699088145772,5.949848024316109
128,2018-05-10,508185.87367678195,3.898581510232866,5.485532815808045
129,2018-05-11,508363.2342436975,4.059338235294099,4.983193277310924
130,2018-05-13,508487.3173140224,3.037142857142834,3.834759710335747
131,2018-05-14,508622.4392209537,3.559093351242418,5.2142377434519815
132,2018-05-15,508812.4667101828,4.0005483028720334,4.507832898172324
133,2018-05-16,508989.252606255,3.7033440256615715,4.952686447473938
134,2018-05-17,509138.20984615386,4.083563076923054,5.724923076923077
135,2018-05-18,509291.58810572687,4.551468428781185,4.539647577092511
136,2018-05-20,509417.52971768205,3.4888632986626855,5.7555720653789
137,2018-05-21,509521.82960893854,3.918037709497189,6.966480446927374
138,2018-05-22,509705.3000674309,3.636864463924453,5.488873904248146
139,2018-05-23,509942.299293862,7.360363932645358,5.338946224877784
140,2018-05-24,510137.342983317,3.0953925417075374,5.4769381746810595
141,2018-05-25,510305.7169517885,4.355979782270585,5.336702954898912
142,2018-05-27,510428.82835820894,2.9602363184079645,4.3893034825870645
143,2018-05-29,510510.3537581699,3.4587990196078295,4.684640522875817
144,2018-05-30,510644.1058091286,3.7866597510373494,4.512448132780083
145,2018-05-31,510764.7895652174,4.41587826086954,5.098550724637681
146,2018-06-01,510981.87116564414,5.108486707566454,3.6121336059986366
147,2018-06-03,511060.3783783784,3.168621621621592,4.642792792792793
148,2018-06-04,511225.9602423324,3.5917909882620305,4.719803104884513
149,2018-06-05,511471.55916030536,6.133253816793969,4.470896946564886
150,2018-06-06,511628.4881516588,3.1762220717670737,6.144888287068381
151,2018-06-07,511792.7324602432,4.173115060804462,5.930776426566885
152,2018-06-08,511935.53639417695,8.404585666293434,5.664053751399776
153,2018-06-10,512091.6852103121,3.255780189959271,4.960651289009498
154,2018-06-11,512248.9981894991,3.501297525648752,4.899215449607725
155,2018-06-12,512403.91964285716,4.806926020408149,5.7563775510204085
156,2018-06-13,512538.43081931636,3.373743895822017,5.642973412913728
157,2018-06-14,512712.3327768503,41.01637729549224,5.258208124652198
158,2018-06-15,512873.92307692306,4.167292307692286,5.625641025641026
159,2018-06-17,512939.0045454545,3.599818181818186,4.8568181818181815
160,2018-06-18,513051.8424004487,3.243740886146928,4.731351654514863
161,2018-06-19,513178.6186693148,4.257775571002951,5.097318768619663
162,2018-06-20,513288.1769041769,3.7235462735462526,5.8837018837018835
163,2018-06-21,513394.5270690728,6.136172993154922,4.906658369632856
164,2018-06-22,513554.5348646431,4.613765381460183,4.913863822805578
165,2018-06-24,513615.3273577553,3.23424006235384,4.441932969602494
166,2018-06-25,513731.279144385,3.5455775401069363,5.9411764705882355
167,2018-06-26,513915.6732186732,3.8036916461916195,6.211916461916462
168,2018-06-27,514097.5025746653,3.888645726055588,5.558187435633368
169,2018-06-28,514308.89128094725,3.4341550053821046,6.182454251883746
170,2018-06-29,514433.48725212464,3.1637299338998868,6.037771482530689
171,2018-07-01,514506.23676470586,3.3611029411764717,3.8823529411764706
172,2018-07-02,514615.77624167944,3.3456835637480604,5.809011776753712
173,2018-07-03,514794.25180505414,4.157725631768953,5.407039711191335
174,2018-07-04,514961.51544622425,5.777356979405045,5.010869565217392
175,2018-07-05,515124.8516320475,4.757729970326373,5.922848664688427
176,2018-07-06,515264.711790393,4.295403930130997,5.031659388646288
177,2018-07-08,515327.209039548,2.8820056497175246,3.577683615819209
178,2018-07-09,515407.625,4.525082236842088,4.808388157894737
179,2018-07-10,515550.49956709956,4.15274458874457,4.761904761904762
180,2018-07-11,515735.447295423,4.669147018030492,5.175450762829404
181,2018-07-12,515906.3771929825,6.588916040100243,5.981203007518797
182,2018-07-13,516090.78955954325,3.632504078303403,6.214518760195759
183,2018-07-15,516168.14631463145,3.372673267326729,5.444444444444445
184,2018-07-16,516274.2985487215,3.682688320663425,6.1548030407740155
185,2018-07-17,516431.0515638208,3.6445562130177263,6.0312764158918
186,2018-07-18,516566.8790951638,4.54728549141964,5.698127925117005
187,2018-07-19,516729.0803461063,4.574592088998744,4.707045735475896
188,2018-07-20,516864.5227272727,3.344232954545437,6.043560606060606
189,2018-07-22,516935.58183241973,3.2039780736100054,5.653876272513704
190,2018-07-23,517044.4554905783,4.697803768680937,5.7517868745938925
191,2018-07-24,517202.90439770557,3.5237093690248416,6.2848948374761
192,2018-07-25,517333.5104166667,3.148199404761885,6.3586309523809526
193,2018-07-26,517480.6908136483,7.923732283464576,4.566929133858268
194,2018-07-27,517626.9633027523,4.239449541284389,6.068152031454784
195,2018-07-29,517727.5451467269,3.0863318284424324,4.642212189616253
196,2018-07-30,517825.3067331671,5.408536990856174,5.898586866167913
197,2018-07-31,517965.0869001297,5.3293904020752025,4.766536964980545
198,2018-08-01,518096.65195729537,4.420170818505319,5.607829181494662
199,2018-08-02,518226.1713030747,2.752371888726195,5.843338213762811
200,2018-08-03,518316.1617900172,3.382702237521526,7.631669535283993
201,2018-08-05,518396.4043956044,2.8190329670329617,5.123076923076923
202,2018-08-06,518482.1686358754,2.9255424274973114,7.001074113856069
203,2018-08-07,518629.1832490163,4.434412591343438,4.1596402473299605
204,2018-08-08,518753.127184466,9.165563106796156,4.731067961165048
205,2018-08-09,518907.8259000537,4.451262761955921,5.312735088662009
206,2018-08-10,519135.16775884666,3.9648754914809805,5.422018348623853
207,2018-08-12,519232.25919117645,3.0752573529411604,6.011029411764706
208,2018-08-13,519358.55152671755,3.902242366412208,5.930343511450381
209,2018-08-14,519463.7589013225,3.281291963377416,7.065106815869786
210,2018-08-15,519581.0976058932,3.283787599754439,5.5211786372007365
211,2018-08-16,519685.056640625,3.707597656249987,5.774088541666667
212,2018-08-17,519807.84425597533,3.6492367000770893,6.149575944487278
213,2018-08-19,519905.5998552822,2.9199855282199527,6.285094066570188
214,2018-08-20,520027.33866891323,3.013622577927532,6.686604886267903
215,2018-08-21,520161.115780446,3.1997941680960413,6.824185248713551
216,2018-08-22,520332.02663438255,3.8931113801452555,6.080508474576271
217,2018-08-23,520501.54756242567,4.402544589774068,5.8840665873959574
218,2018-08-24,520644.5590778098,25.72838616714698,4.988472622478386
219,2018-08-26,520710.48399014777,2.835332512315273,6.210591133004926
220,2018-08-28,520833.84408300614,6.016533931576004,4.927650028042625
221,2018-08-29,520981.6865530303,4.028645833333309,5.051136363636363
222,2018-08-30,521152.88585306617,4.79139040680022,6.072859744990892
223,2018-08-31,521305.5635514019,3.869271028037367,5.592523364485982
224,2018-09-02,521381.76658476656,2.8249508599508615,5.683046683046683
225,2018-09-03,521487.94154619734,4.0897234443745845,4.953488372093023
226,2018-09-04,521635.31004366814,3.454768558951956,5.91703056768559
227,2018-09-05,521774.5780399274,3.5337931034482564,6.039927404718694
228,2018-09-06,521922.6219806763,4.455036231884016,5.817632850241546
229,2018-09-07,522033.52431906614,3.749066147859908,5.7636186770428015
230,2018-09-09,522093.5256410256,2.9239064856711723,4.861990950226244
231,2018-09-10,522246.03898050974,3.979990004997501,4.863068465767117
232,2018-09-11,522425.799072643,3.2363523956723137,5.876352395672334
233,2018-09-12,522577.7436619718,3.081739436619696,6.643661971830986
234,2018-09-13,522747.7250737463,18.426336873156345,5.803539823008849
235,2018-09-14,522890.18932874355,4.023580034423395,5.909638554216867
236,2018-09-16,522979.62171717174,2.5494040404040206,4.623737373737374
237,2018-09-17,523107.50027159153,5.194595328625779,5.8750678978815865
238,2018-09-18,523313.4462843296,3.069725363489481,6.851777059773829
239,2018-09-19,523511.7694369973,3.7708579088471676,6.027479892761394
240,2018-09-20,523668.1353233831,2.923169154228831,6.6751243781094525
241,2018-09-21,523858.05717916135,6.160412960609963,6.257941550190597
242,2018-09-23,523973.13355932204,2.9067796610169356,5.727457627118644
243,2018-09-24,524107.6361674579,17.136430729391282,6.630125161847216
244,2018-09-25,524289.8654519971,3.7168780658725047,5.790819901892081
245,2018-09-26,524505.8631853786,4.0898590078328745,6.735248041775457
246,2018-09-27,524738.4120930233,8.108874418604662,6.903720930232558
247,2018-09-28,524945.3134920635,4.335034013605419,5.553854875283447
248,2018-09-30,525044.7318241184,3.211384414453608,5.677405311275577
249,2018-10-01,525197.4745042493,3.502360717658159,6.449008498583569
250,2018-10-02,525418.0703463204,24.465873015872457,6.603535353535354
251,2018-10-03,525668.019969278,3.352519201228869,7.659754224270353
252,2018-10-04,525855.1132694938,3.9852448700411176,5.08016415868673
253,2018-10-05,526071.1411012782,3.696415929203526,5.892822025565389
254,2018-10-07,526200.054524362,3.082708816705312,5.176334106728539
255,2018-10-08,526370.2222222222,3.0728793309438243,5.7299880525686975
256,2018-10-09,526637.1780104712,3.3808618606524212,6.10712847362062
257,2018-10-10,526853.9822807815,7.085742844161786,6.07587460245343
258,2018-10-11,527054.7353224254,3.4757266602502312,6.989412897016362
259,2018-10-12,527235.9589810017,12.513398100172708,5.7642487046632125
260,2018-10-14,527394.2644808743,2.780863387978117,4.704189435336977
261,2018-10-15,527559.1954385965,4.079154385964966,4.488771929824561
262,2018-10-16,527891.7119234117,3.880935596170604,5.356396866840731
263,2018-10-17,528086.0128514057,3.8357028112450147,5.34859437751004
264,2018-10-18,528312.453962437,3.9818460833715026,5.608337150710032
265,2018-10-19,528538.2925860548,5.026407766990286,4.868932038834951
266,2018-10-21,528698.8696197242,2.9284747179272625,4.72335979941496
267,2018-10-22,528894.106701031,3.12884020618554,5.144329896907217
268,2018-10-23,529086.1554160125,3.209956828885387,5.885007849293563
269,2018-10-24,529298.2426550599,3.4445429815016118,5.637649619151252
270,2018-10-25,529483.1806060607,9.164581818181865,5.058787878787879
271,2018-10-26,529701.5525371605,3.558872373141962,6.086622245002562
272,2018-10-28,529887.4416356877,2.788405204460948,4.512639405204461
273,2018-10-29,530081.1639857015,5.592605004468337,4.352100089365505
274,2018-10-30,530313.2652027027,3.5751604729729567,5.480574324324325
275,2018-10-31,530510.0663821717,3.5224087245139697,5.350403034613561
276,2018-11-01,530822.5293489861,3.6434978655283277,5.162753468516542
277,2018-11-02,531078.8626865671,3.84341293532336,5.651243781094528
278,2018-11-04,531332.2615929204,2.7192353982300794,4.927787610619469
279,2018-11-05,531460.212661107,8.894863912054566,5.173995451099318
280,2018-11-06,531734.3620157696,4.1454028111073775,5.713747000342818
281,2018-11-07,531989.9392857143,3.5375247252747775,4.698901098901099
282,2018-11-08,532256.9754768392,3.796006660611609,5.097789887980624
283,2018-11-09,532543.592822186,4.128460032626477,4.491353996737358
284,2018-11-11,532739.8760727772,2.898352214212151,3.869207003089598
285,2018-11-12,532971.4711028632,3.7976166489926224,4.3966065747614
286,2018-11-13,533204.3677476941,3.650187444213066,5.700684320142814
287,2018-11-14,533441.0178072626,3.8064039804469596,5.163058659217877
288,2018-11-15,533701.4981093159,3.7281677552423718,4.836369886558955
289,2018-11-16,533945.5105809927,3.837437475952309,5.224317045017314
290,2018-11-18,534160.5352977287,2.7347176181706447,4.372007366482505
291,2018-11-19,534353.748548732,3.888380690498061,4.206843874121601
292,2018-11-20,534607.8400438236,3.8279101615996303,5.013420980553273
293,2018-11-21,534835.6671503192,4.111477074869454,4.397562391178178
294,2018-11-22,535264.0173197048,3.3474474730267474,5.3676888131743326
295,2018-11-23,535456.404980843,3.951183908045968,5.061302681992337
296,2018-11-25,535743.2740513607,3.0011805289382627,3.8834802606362593
297,2018-11-26,535962.8587699317,4.158881295874507,4.614527967603139
298,2018-11-27,536193.036423841,3.275745033112565,6.266970198675497
299,2018-11-28,536516.4691119691,4.151946589446625,4.470881595881596
300,2018-11-29,536733.0014224751,3.2317117117117773,6.239924134660977
301,2018-11-30,536924.3501362398,5.047270663033614,4.323342415985468
302,2018-12-02,537148.5328440367,2.896576146789081,4.103669724770643
303,2018-12-03,537333.7364620939,4.558736462093809,3.787261474987107
304,2018-12-04,537618.574080324,28.738471144110495,3.9488693891326356
305,2018-12-05,537796.1031356252,3.7695731016245455,5.21854930109558
306,2018-12-06,538067.8695952957,5.071819439640283,4.34970598408855
307,2018-12-07,538268.0119651922,4.650130529369162,4.248005801305293
308,2018-12-09,538447.1095796003,2.733445899379719,3.855961405926947
309,2018-12-10,538588.9614542269,5.426311870346036,4.703022339027595
310,2018-12-11,538826.7398179205,3.956569238140861,5.442740776233829
311,2018-12-12,538999.880652335,3.5725055596738065,6.310600444773907
312,2018-12-13,539232.174301676,3.326659217877074,7.014525139664804
313,2018-12-14,539432.7627608347,5.820613162118786,3.2902086677367577
314,2018-12-16,539472.6149425288,3.1421264367816155,4.869731800766283
315,2018-12-17,539579.0873511061,4.5841123085649285,4.126488939307998
316,2018-12-18,539729.0220680959,7.8142118537200895,3.3366960907944514
317,2018-12-19,539823.8728522337,6.743780068728532,6.305841924398625
318,2018-12-20,539959.6853582554,4.052107995846301,4.354101765316718
319,2019-01-01,540035.0971283783,3.6537331081081,4.741554054054054
320,2019-01-02,540195.3952954676,22.501772805507578,4.852553069420539
321,2019-01-03,540336.1200873363,4.339879912663739,5.583515283842795
322,2019-01-04,540450.6789297659,3.273049052396871,5.65273132664437
323,2019-01-06,540523.1826320501,3.1732766338406306,5.278424350940018
324,2019-01-07,540614.0996963562,3.961351214574886,4.583502024291498
325,2019-01-08,540799.6121045392,3.5936382393397395,5.449105914718019
326,2019-01-09,540925.0386954119,4.201702598120504,4.285240464344942
327,2019-01-10,541051.2491349481,3.9211211072664343,4.746020761245675
328,2019-01-11,541189.4,4.3398940397350945,5.429801324503312
329,2019-01-13,541255.5232198143,2.8707430340557343,3.998452012383901
330,2019-01-14,541385.4528744622,3.825694172858825,4.07547907704341
331,2019-01-15,541494.8576364893,4.454291637871456,3.575673807878369
332,2019-01-16,541574.7733050848,3.346857344632756,5.242231638418079
333,2019-01-17,541680.8075898802,5.43026631158454,4.551930758988016
334,2019-01-18,541798.3400250941,4.239102885821834,4.827478042659975
335,2019-01-20,541849.2548350398,2.971513083048909,4.1012514220705345
336,2019-01-21,541930.0909090909,4.499872053872044,5.0107744107744105
337,2019-01-22,542069.7049576783,4.016940749697679,5.549576783555018
338,2019-01-23,542225.9899146626,4.059883630721477,5.275407292474787
339,2019-01-24,542356.4469841269,4.79523809523808,5.642539682539683
340,2019-01-25,542520.3779761905,3.9639682539682326,5.661706349206349
341,2019-01-27,542608.7617728532,3.2156786703601132,4.06371191135734
342,2019-01-28,542670.8760768721,4.102140490390981,4.8595096090125915
343,2019-01-29,542855.6385006353,3.53332909783989,5.312579415501906
344,2019-01-30,543001.7618710134,4.237313961729254,4.763997165131113
345,2019-01-31,543108.5136501517,3.8600101112234553,5.664307381193124
346,2019-02-01,543204.1834415584,5.12705357142857,4.969967532467533
347,2019-02-03,543276.8781362007,2.865412186379931,4.333333333333333
348,2019-02-04,543337.8112609041,4.2474544012688105,4.587628865979381
349,2019-02-05,543444.9234527687,4.554226384364824,4.473941368078176
350,2019-02-06,543529.4982935154,5.06615472127418,4.711035267349261
351,2019-02-07,543605.8343949044,4.410777070063679,5.949044585987261
352,2019-02-08,543709.2121212122,5.839017763845335,5.313479623824452
353,2019-02-10,543807.2516025641,2.9797435897435984,3.451923076923077
354,2019-02-11,543890.15433213,3.9482761732851923,5.615523465703971
355,2019-02-12,544042.863670412,5.5319325842696525,5.6734082397003744
356,2019-02-13,544147.0428211587,3.2791939546599296,6.816120906801007
357,2019-02-14,544268.1146015126,4.543723094822577,4.945317044793485
358,2019-02-15,544393.981264637,3.6122365339578266,6.135831381733021
359,2019-02-17,544456.9016203703,3.1496412037036947,4.018518518518518
360,2019-02-18,544551.9992982456,12.348540350877238,5.707368421052632
361,2019-02-19,544664.5743879472,3.4984557438794583,5.408035153797866
362,2019-02-20,544774.1229404309,4.55642585551331,5.083650190114068
363,2019-02-21,544888.8608964451,3.9169474497681422,6.2642967542503865
364,2019-02-22,544991.0654396728,3.586850715746404,7.381390593047035
365,2019-02-24,545054.6871921183,3.0167857142857137,4.456896551724138
366,2019-02-25,545161.6234887737,4.602993667242362,4.208405296488198
367,2019-02-26,545289.0448199853,5.334224834680363,5.883908890521675
368,2019-02-27,545407.3743315508,3.7080855614973083,6.47379679144385
369,2019-02-28,545520.0691144709,4.074218862490985,5.459323254139669
370,2019-03-01,545635.0234869015,2.940831074977402,5.856368563685637
371,2019-03-03,545689.6706161137,3.3709004739336423,4.010663507109005
372,2019-03-04,545823.9959411466,5.458132927448022,3.9954337899543377
373,2019-03-05,545978.399375,3.3332062499999866,5.566875
374,2019-03-06,546102.626468285,3.7603132341424996,5.605324980422866
375,2019-03-07,546239.3660477453,3.2925729442970613,6.352785145888594
376,2019-03-08,546379.086548488,10.923555787278469,6.111574556830031
377,2019-03-10,546423.3351955307,2.5598324022346426,3.750465549348231
378,2019-03-11,546503.199819982,3.4668676867686594,5.532853285328533
379,2019-03-12,546637.0510835913,8.623281733746133,5.364551083591332
380,2019-03-13,546742.3581235697,3.636510297482822,6.5972540045766594
381,2019-03-14,546872.9783027965,4.173418514946972,4.557859209257473
382,2019-03-15,546973.3060188543,12.361834662799229,5.250181290790428
383,2019-03-17,547059.5849965588,3.47817618719889,5.36200963523744
384,2019-03-18,547171.925093633,2.7516479400748977,6.306179775280899
385,2019-03-19,547338.6048657718,4.358041107382596,4.130872483221476
386,2019-03-20,547503.1910538287,3.6224564063684435,5.675511751326763
387,2019-03-21,547648.7888395688,2.9726886493341524,5.803424223208624
388,2019-03-22,547787.0526695526,4.043362193362179,5.023809523809524
389,2019-03-24,547862.2184531887,2.953052917232024,4.332428765264586
390,2019-03-25,547925.7416267942,5.801082535885179,5.142942583732057
391,2019-03-26,548142.9359556228,4.588068582955103,5.769036812909733
392,2019-03-27,548321.7981132076,3.233232704402498,5.9547169811320755
393,2019-03-28,548489.8716915995,5.2311910241657165,5.112197928653625
394,2019-03-29,548625.7549563838,3.7147898493259097,5.944488501189532
395,2019-03-31,548709.146374829,2.4461833105335242,3.725034199726402
396,2019-04-01,548825.2768328446,11.024903225806487,4.792961876832845
397,2019-04-02,548983.1843621399,5.120781893004104,5.823045267489712
398,2019-04-03,549118.0739750445,3.360303030303019,5.220142602495543
399,2019-04-04,549257.0458415194,3.082901113294022,4.656188605108055
400,2019-04-05,549415.571131159,6.24773074253992,6.062456627342123
401,2019-04-07,549559.0680851064,3.3089468085106217,4.251063829787234
402,2019-04-08,549657.3375694996,2.868490865766473,6.961874503574265
403,2019-04-09,549817.3897569445,3.212404513888878,7.262152777777778
404,2019-04-10,549956.0960076046,2.872889733840295,7.114068441064639
405,2019-04-11,550103.4751243781,3.4089241293532115,6.838308457711443
406,2019-04-12,550235.9265003372,5.876211058664841,4.6709372892784895
407,2019-04-14,550322.5712809918,2.866291322314047,5.661157024793388
408,2019-04-15,550464.1278054863,3.8482761845386397,3.3188902743142146
409,2019-04-16,550595.0763116057,3.7890196078431266,4.839957604663487
410,2019-04-17,550755.0507317074,3.159404878048776,7.492682926829269
411,2019-04-18,550926.5445595855,4.944259067357525,5.020725388601036
412,2019-04-23,551083.53547031,4.479190751445092,4.8738833420914345
413,2019-04-24,551277.2968630452,3.2678423871461275,5.996174445294567
414,2019-04-25,551413.2172818792,3.948095637583875,6.613255033557047
415,2019-04-28,551524.2986725664,2.8725884955752274,5.688053097345133
416,2019-04-30,551644.8136645963,19.72090407177385,5.158040027605245
417,2019-05-01,551809.0465116279,3.095099052540901,6.767441860465116
418,2019-05-02,551979.837867247,3.3985527747551427,5.462459194776931
